Coder name,Notes,StudyID,EstimateID,Author name,Intervention abbreviation and name,Length of follow up,Exposure to intervention,Consumption support (cash or in-kind) to stabilize food security and prevent households from selling assets to survive ,Healthcare provision to address the basic health needs of individuals and households,"Assets transfer (often livestock, tools, or seed capital) to provide a foundation for an income-generation activity.",Skills training to enable participants to productively manage and grow their assets.,"Savings facilitation (e.g., savings accounts or linkages to microfinance institutions) to foster financial discipline and resilience.",Coaching and mentoring to offer continuous motivation and goal-setting support.,"Social empowerment and linkages to social protection, markets, and public services to encourage opportunities and inclusion in existing systems.",Evaluation Design,Outcome category,Outcome name,Outcome description,Reverse sign,Treatment,Source,Coeff reg,SE reg ,Tstat reg ,CI_LB reg ,CI_UP reg ,P value exact ,Clusters treatment ,Clusters control ,Clusters total ,N treatment,N control ,N total ,# of periods,Does the sample size need to be corrected? ,n_T_revised,Formula Used,d,d_rev,yi,var(d),j adjustment,vi,se(g),CI_l,CI_u,cash_control,cash_control_desc,targeting_women,targeting_women_desc,program_id,program_name,full Intervention country abbreviation,uoa_analysis_needed,uoa_analysis_needed_desc,Year of publication,Name,Country,assets_tot_selected_re,assets_tot_selected_rve,assets_tot_selected_explanation,expenditure_tot_selected_re,expenditure_tot_selected_rve,expenditure_tot_selected_explanations,expenditure_food_selected_re,expenditure_food_selected_rve,expenditure_food_selected_explanations,income_tot_selected_re,income_tot_selected_rve,income_tot_selected_explanations,savings_val_selected_re,savings_val_selected_rve,savings_val_selected_explanation,poverty_status_selected_re,poverty_status_selected_explanations,poverty_index_selected_re,poverty_index_selected_explanations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column.This should be Panel C, not Panel B. I extracted it for Panel C as it mentioned 7 years.",121295229,121295229_7,Banerjee et al. ,Targeting the Ultra Poor (TUP),66,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita consumption,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel B. Endline 3 (seven years) Treatment; column label: Per capita consumption (2),0.717,0.125,5.74,,,0.001,,,NA,,,867,2,0,867,6,0.389609546,0.389609546,0.38949691,0.004657381,0.999132697,0.004653341,0.068215403,0.255794721,0.523199099,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column. This should be Panel D, not Panel B. I extracted it for Panel D as it mentioned 10 years.",121295229,121295229_8,Banerjee et al. ,Targeting the Ultra Poor (TUP),102,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita consumption,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel B. Endline 3 (ten years) Treatment; column label: Per capita consumption (2),0.579,0.175,3.31,,,0.002,,,NA,,,880,2,0,880,6,0.22306384,0.22306384,0.223000307,0.00455959,0.999145543,0.004555694,0.067495883,0.090708377,0.355292238,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column,121295229,121295229_9,Banerjee et al. ,Targeting the Ultra Poor (TUP),0,18,1,1,1,1,1,1,1,1,Income,Income,Income and revenues,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel A. Endline 1 (18 months) Treatment; column label: Income and revenues (4),0.145,0.075,1.93,,,0.041,,,NA,,,814,2,0,814,6,0.135526597,0.135526597,0.135484858,0.004919646,0.99907607,0.004915101,0.070107779,-0.001926389,0.272896104,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_1,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,"Productive assets (Number of cows)- Land, cows, goats, chickens, sewing machines, savings",0,THP,"Page 1115; Table 1: PSM impact estimates for productive assets; Rows: number of cows, Column: Difference (ATT) (Column 3) ",0.04,0.08,0.58,,,Not significant,,,,99,101,200,1,0,200,5,0.082623976,0.082623976,0.082519521,0.020008533,0.996207332,0.019932648,0.141183029,-0.194199216,0.359238258,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_10,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,Durable assets (no. of Bicycle) ,0,THP,Page 1117; Table 4: PSM impact estimates for durable assets; Row: Bicycles ; Column: Difference (ATT) Column 3 ,0.356,0.09,3.83,,,Not significant,,,,99,101,200,1,0,200,5,0.541964697,0.541964697,0.541279533,0.020367157,0.996207332,0.020289911,0.14244266,0.26209192,0.820467146,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_11,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,Durable assets (no. of Chairs) ,0,THP,Page 1117; Table 4: PSM impact estimates for durable assets; Row: Chairs ; Column: Difference (ATT) Column 3 ,0.36,0.15,2.31,,,** p < 0.05,,,,99,101,200,1,0,200,5,0.326938444,0.326938444,0.326525121,0.020133611,0.996207332,0.020057251,0.141623624,0.048942818,0.604107423,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_12,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,Durable assets (no. of Tables) ,0,THP,Page 1117; Table 4: PSM impact estimates for durable assets; Row: Tables ; Column: Difference (ATT) Column 3 ,0.105,0.057,1.84,,,* p < 0.10,,,,99,101,200,1,0,200,5,0.260526051,0.260526051,0.260196688,0.020084842,0.996207332,0.020008667,0.141451996,-0.017049224,0.5374426,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_2,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,"Productive assets (Number of goats/sheep)-Land, cows, goats, chickens, sewing machines, savings",0,THP,"Page 1115; Table 1: PSM impact estimates for productive assets; Rows: number of goats/sheep, Column: Difference (ATT) (Column 3) ",1.53,0.27,5.62,,,*** p < 0.01,,,,99,101,200,1,0,200,5,0.794175018,0.794175018,0.793171004,0.020788392,0.996207332,0.020709549,0.143908127,0.511111075,1.075230933,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_3,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,"Productive assets (Number of chickens) -Land, cows, goats, chickens, sewing machines, savings",0,THP,"Page 1115; Table 1: PSM impact estimates for productive assets; Rows: number of chickens, Column: Difference (ATT) (Column 3) ",1.19,0.55,2.17,,,** p < 0.05,,,,99,101,200,1,0,200,5,0.307464366,0.307464366,0.307075663,0.020118168,0.996207332,0.020041866,0.141569299,0.029599837,0.584551489,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_4,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,"Productive assets (Number of sewing machines) -Land, cows, goats, chickens, sewing machines, savings",0,THP,"Page 1115; Table 1: PSM impact estimates for productive assets; Rows: N. of sewing machines, Column: Difference (ATT) (Column 3) ",0.19,0.05,3.65,,,*** p < 0.01,,,,99,101,200,1,0,200,5,0.516757717,0.516757717,0.51610442,0.020333798,0.996207332,0.020256679,0.14232596,0.237145539,0.795063302,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_5,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Assets,Assets,"Productive assets (Amount of cultivable land) -Land, cows, goats, chickens, sewing machines, savings",0,THP,"Page 1115; Table 1: PSM impact estimates for productive assets; Rows: Amount of cultivable land(deimals) , Column: Difference (ATT) (Column 3) ",0.86,0.34,2.53,,,** p < 0.05,,,,99,101,200,1,0,200,5,0.357951596,0.357951596,0.357499066,0.020160162,0.996207332,0.020083701,0.141716975,0.079733795,0.635264336,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_6,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Income,Income ,Monthly household income(Rupees) -Total housheold inocme per month,0,THP,"Page 1116; Table 3: PSM impact estimates for income, savings, and food security and expenditures; Row: Monthly household income (Rs) ; Column: Difference (ATT) Column 3 ",1699.47,262.01,6.49,,,*** p < 0.01,,,,99,101,200,1,0,200,5,0.917344263,0.917344263,0.916184535,0.021051901,0.996207332,0.020972058,0.144817325,0.632342577,1.200026493,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. Observtion is not reported in the table.,121347787,121347787_7,Das et al.,Targeting Hardcore Poor (THP),0,24,1,1,1,1,1,1,1,0,Savings,Savings ,Savings (Rupees) ,0,THP,"Page 1116; Table 3: PSM impact estimates for income, savings, and food security and expenditures; Row: Savings (Rs) ; Column: Difference (ATT) Column 3 ",5911.25,951.36,6.21,,,*** p < 0.01,,,,99,101,200,1,0,200,5,0.878761766,0.878761766,0.877650816,0.020965278,0.996207332,0.020885763,0.144519077,0.594393426,1.160908206,0,no mention of the control receiving components from other programs,0,"no req as lead recipient, but part of eligibility criteria: ""(i) monthly household income cannot be more than Rs.1000, (ii) the family has no physically active male member who can work and earn, (iii) the family has a physically active woman as primary earner who can undertake economic activities and can grow enterprises, (iv) the household has not taken any loans from a formal or an informal institution, and (v) the household is not adequately supported by the Government or NGOs. A household must meet all these selection criteria to be eligible for the programme support."" (p.1110)",10,India TUP,India THP (Targeting Hardcore Poor),0,Not RCT,2022,Das et al. (2022) India TUP,India,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
